"","Name","OverallRank","Seattle","NYC","UniqueToSeattle","UniqueToNYC"
"15068","Smee",15068,NA,7926,FALSE,TRUE
"15069","Smff",15069,10531,NA,TRUE,FALSE
"15070","Smidgen",15070,10532,NA,TRUE,FALSE
"15071","Smidgeon",15071,10533,NA,TRUE,FALSE
"15072","Smiles",15072,NA,7927,FALSE,TRUE
"15073","Smiley Lewis",15073,10535,NA,TRUE,FALSE
"15074","Smilla",15074,10536,NA,TRUE,FALSE
"15075","Smokes",15075,10539,NA,TRUE,FALSE
"15076","Smokey Bear",15076,10540,NA,TRUE,FALSE
"15077","Smokey Joe",15077,10541,NA,TRUE,FALSE
"15078","Smokey Pebbles",15078,10542,NA,TRUE,FALSE
"15079","Smokeyy",15079,NA,7931,FALSE,TRUE
"15080","Smooch",15080,NA,7933,FALSE,TRUE
"15081","Smooches",15081,NA,7934,FALSE,TRUE
"15082","Smoochi",15082,10544,NA,TRUE,FALSE
"15083","Smoochy",15083,NA,7935,FALSE,TRUE
"15084","Smoosh",15084,10545,NA,TRUE,FALSE
"15085","Smoosha",15085,NA,7936,FALSE,TRUE
"15086","Smore",15086,NA,7937,FALSE,TRUE
"15087","Smsm",15087,NA,7938,FALSE,TRUE
"15088","Smudge Kimchi",15088,10546,NA,TRUE,FALSE
"15089","Smurfy-Rose",15089,NA,7939,FALSE,TRUE
"15090","Snack",15090,10547,NA,TRUE,FALSE
"15091","Snackie Pawbinson",15091,10548,NA,TRUE,FALSE
"15092","Snake",15092,10549,NA,TRUE,FALSE
"15093","Snape",15093,NA,7941,FALSE,TRUE
"15094","Snaps",15094,NA,7942,FALSE,TRUE
"15095","Snarf",15095,NA,7943,FALSE,TRUE
"15096","Snax",15096,NA,7944,FALSE,TRUE
"15097","Sneakers",15097,NA,7945,FALSE,TRUE
"15098","Snickers (""Niki"")",15098,10552,NA,TRUE,FALSE
"15099","Snips",15099,10553,NA,TRUE,FALSE
"15100","Sno",15100,NA,7947,FALSE,TRUE
"15101","Snoball",15101,NA,7948,FALSE,TRUE
"15102","Snocone Bear",15102,10554,NA,TRUE,FALSE
"15103","Snoots",15103,NA,7950,FALSE,TRUE
"15104","Snooty",15104,NA,7951,FALSE,TRUE
"15105","Snoppy",15105,NA,7952,FALSE,TRUE
"15106","Snow Lucky",15106,10556,NA,TRUE,FALSE
"15107","Snow Pants",15107,10557,NA,TRUE,FALSE
"15108","Snow Pea",15108,10558,NA,TRUE,FALSE
"15109","Snowball Ii",15109,10559,NA,TRUE,FALSE
"15110","Snowbee",15110,10560,NA,TRUE,FALSE
"15111","Snowchi",15111,10562,NA,TRUE,FALSE
"15112","Snowcone",15112,NA,7955,FALSE,TRUE
"15113","Snowdrop",15113,10563,NA,TRUE,FALSE
"15114","Snowdrop (Denali)",15114,10564,NA,TRUE,FALSE
"15115","Snowfire",15115,NA,7956,FALSE,TRUE
"15116","Snowi",15116,10565,NA,TRUE,FALSE
"15117","Snowpiercer",15117,10567,NA,TRUE,FALSE
"15118","Snowstorm2",15118,NA,7958,FALSE,TRUE
"15119","Snuffy",15119,NA,7960,FALSE,TRUE
"15120","Snuggs",15120,10570,NA,TRUE,FALSE
"15121","Snugs",15121,10572,NA,TRUE,FALSE
"15122","Snyder",15122,NA,7962,FALSE,TRUE
"15123","Snydley",15123,10573,NA,TRUE,FALSE
"15124","Soaky",15124,NA,7963,FALSE,TRUE
"15125","Soap",15125,10574,NA,TRUE,FALSE
"15126","Sobe",15126,NA,7964,FALSE,TRUE
"15127","Soca",15127,10575,NA,TRUE,FALSE
"15128","Soccer",15128,NA,7965,FALSE,TRUE
"15129","Sochy",15129,NA,7967,FALSE,TRUE
"15130","Sockeye",15130,10577,NA,TRUE,FALSE
"15131","Socko",15131,10578,NA,TRUE,FALSE
"15132","Socksy",15132,10579,NA,TRUE,FALSE
"15133","Soco",15133,NA,7968,FALSE,TRUE
"15134","Socra-Tes",15134,NA,7969,FALSE,TRUE
"15135","Socrate",15135,NA,7970,FALSE,TRUE
"15136","Sodie",15136,10581,NA,TRUE,FALSE
"15137","Soffie",15137,10582,NA,TRUE,FALSE
"15138","Sofiya",15138,10583,NA,TRUE,FALSE
"15139","Softball",15139,NA,7972,FALSE,TRUE
"15140","Soggy",15140,10584,NA,TRUE,FALSE
"15141","Soi",15141,NA,7973,FALSE,TRUE
"15142","Soji",15142,10585,NA,TRUE,FALSE
"15143","Sojo",15143,10586,NA,TRUE,FALSE
"15144","Soju",15144,NA,7974,FALSE,TRUE
"15145","Soke",15145,10587,NA,TRUE,FALSE
"15146","Sokki",15146,10588,NA,TRUE,FALSE
"15147","Soko",15147,10589,NA,TRUE,FALSE
"15148","Sol Koppelman",15148,10590,NA,TRUE,FALSE
"15149","Solan",15149,10591,NA,TRUE,FALSE
"15150","Solana",15150,10592,NA,TRUE,FALSE
"15151","Solange",15151,NA,7975,FALSE,TRUE
"15152","Solar",15152,10593,NA,TRUE,FALSE
"15153","Solea",15153,NA,7976,FALSE,TRUE
"15154","Solnechny",15154,10594,NA,TRUE,FALSE
"15155","Solome",15155,10595,NA,TRUE,FALSE
"15156","Solovey",15156,10596,NA,TRUE,FALSE
"15157","Solstice (Aka Sol)",15157,10597,NA,TRUE,FALSE
"15158","Soma",15158,10599,NA,TRUE,FALSE
"15159","Somi",15159,NA,7979,FALSE,TRUE
"15160","Somma",15160,NA,7980,FALSE,TRUE
"15161","Sonar",15161,10601,NA,TRUE,FALSE
"15162","Sonas",15162,10602,NA,TRUE,FALSE
"15163","Sondheim",15163,NA,7981,FALSE,TRUE
"15164","Sonia",15164,NA,7982,FALSE,TRUE
"15165","Sonia Phoenix",15165,10603,NA,TRUE,FALSE
"15166","Sonja",15166,10604,NA,TRUE,FALSE
"15167","Sonna",15167,10605,NA,TRUE,FALSE
"15168","Sonnet",15168,10606,NA,TRUE,FALSE
"15169","Sonni",15169,10607,NA,TRUE,FALSE
"15170","Sonny Bone' O",15170,10608,NA,TRUE,FALSE
"15171","Sonnyboy",15171,NA,7983,FALSE,TRUE
"15172","Sonoma",15172,10609,NA,TRUE,FALSE
"15173","Sony",15173,NA,7984,FALSE,TRUE
"15174","Sookee",15174,10610,NA,TRUE,FALSE
"15175","Sookie Belle",15175,10611,NA,TRUE,FALSE
"15176","Soomsoom",15176,NA,7985,FALSE,TRUE
"15177","Soonchul",15177,NA,7986,FALSE,TRUE
"15178","Soondol",15178,NA,7987,FALSE,TRUE
"15179","Soos",15179,NA,7989,FALSE,TRUE
"15180","Sooty",15180,10613,NA,TRUE,FALSE
"15181","Sopa",15181,NA,7990,FALSE,TRUE
"15182","Sopapilla",15182,NA,7991,FALSE,TRUE
"15183","Sophia Grace",15183,10614,NA,TRUE,FALSE
"15184","Sophie (Blinky)",15184,10615,NA,TRUE,FALSE
"15185","Sophie Booth",15185,10616,NA,TRUE,FALSE
"15186","Sophie D-Dog",15186,10617,NA,TRUE,FALSE
"15187","Sophie Lia",15187,10618,NA,TRUE,FALSE
"15188","Sophie Shushu",15188,10619,NA,TRUE,FALSE
"15189","Sophie Souffle",15189,10620,NA,TRUE,FALSE
"15190","Sophie-Rae",15190,NA,7993,FALSE,TRUE
"15191","Sophy",15191,NA,7994,FALSE,TRUE
"15192","Soprano",15192,NA,7995,FALSE,TRUE
"15193","Sorella",15193,10621,NA,TRUE,FALSE
"15194","Sorpresa",15194,NA,7996,FALSE,TRUE
"15195","Sorry",15195,10622,NA,TRUE,FALSE
"15196","Sosha",15196,10623,NA,TRUE,FALSE
"15197","Sosnowska",15197,NA,7997,FALSE,TRUE
"15198","Soso",15198,10624,NA,TRUE,FALSE
"15199","Sota",15199,10625,NA,TRUE,FALSE
"15200","Sothis",15200,NA,7998,FALSE,TRUE
"15201","Soto",15201,NA,7999,FALSE,TRUE
"15202","Souci",15202,NA,8000,FALSE,TRUE
"15203","Soul",15203,NA,8001,FALSE,TRUE
"15204","Soul Alexander",15204,10626,NA,TRUE,FALSE
"15205","Soulo",15205,NA,8002,FALSE,TRUE
"15206","Soumaya",15206,10627,NA,TRUE,FALSE
"15207","Soumy",15207,NA,8003,FALSE,TRUE
"15208","Sounders Basra",15208,10628,NA,TRUE,FALSE
"15209","Sour",15209,NA,8005,FALSE,TRUE
"15210","Sourdough",15210,10630,NA,TRUE,FALSE
"15211","Souri",15211,10631,NA,TRUE,FALSE
"15212","Soy Sauce",15212,10634,NA,TRUE,FALSE
"15213","Space Ghost",15213,10635,NA,TRUE,FALSE
"15214","Space Toast",15214,10636,NA,TRUE,FALSE
"15215","Spaceship",15215,10637,NA,TRUE,FALSE
"15216","Spaghetti",15216,10638,NA,TRUE,FALSE
"15217","Spaghetti Margaretti Fairchild",15217,10639,NA,TRUE,FALSE
"15218","Spaniel",15218,NA,8008,FALSE,TRUE
"15219","Spankly",15219,NA,8009,FALSE,TRUE
"15220","Spanky:",15220,NA,8010,FALSE,TRUE
"15221","Sparkey",15221,NA,8011,FALSE,TRUE
"15222","Sparkie (Formerly Celeste)",15222,10640,NA,TRUE,FALSE
"15223","Sparkle Glitter",15223,10641,NA,TRUE,FALSE
"15224","Sparkler",15224,10642,NA,TRUE,FALSE
"15225","Sparky Thomson",15225,10643,NA,TRUE,FALSE
"15226","Sparkz",15226,NA,8014,FALSE,TRUE
"15227","Sparta",15227,10644,NA,TRUE,FALSE
"15228","Spartan",15228,10645,NA,TRUE,FALSE
"15229","Sparticus",15229,NA,8015,FALSE,TRUE
"15230","Sparty",15230,10646,NA,TRUE,FALSE
"15231","Spawn",15231,NA,8016,FALSE,TRUE
"15232","Special Agent Dale Cooper",15232,10647,NA,TRUE,FALSE
"15233","Speckle",15233,10649,NA,TRUE,FALSE
"15234","Spector",15234,10651,NA,TRUE,FALSE
"15235","Speed Bump",15235,10652,NA,TRUE,FALSE
"15236","Speed King",15236,10653,NA,TRUE,FALSE
"15237","Speedy Juarez",15237,10655,NA,TRUE,FALSE
"15238","Speller",15238,NA,8018,FALSE,TRUE
"15239","Spencer Moomoo Crooked-Tail",15239,10657,NA,TRUE,FALSE
"15240","Spencer Reid",15240,10658,NA,TRUE,FALSE
"15241","Spensa",15241,10659,NA,TRUE,FALSE
"15242","Sperry",15242,10661,NA,TRUE,FALSE
"15243","Spicer",15243,NA,8022,FALSE,TRUE
"15244","Spicy",15244,10662,NA,TRUE,FALSE
"15245","Spicy Gonzo",15245,10663,NA,TRUE,FALSE
"15246","Spider Baby",15246,10664,NA,TRUE,FALSE
"15247","Spider-Man",15247,NA,8023,FALSE,TRUE
"15248","Spiderman",15248,10665,NA,TRUE,FALSE
"15249","Spika",15249,NA,8024,FALSE,TRUE
"15250","Spike The Wonder Dog",15250,10666,NA,TRUE,FALSE
"15251","Spindrift",15251,NA,8025,FALSE,TRUE
"15252","Spinella",15252,NA,8026,FALSE,TRUE
"15253","Spinner",15253,NA,8027,FALSE,TRUE
"15254","Spinoza",15254,10667,NA,TRUE,FALSE
"15255","Spitfire",15255,10669,NA,TRUE,FALSE
"15256","Splendid Furriosa",15256,10670,NA,TRUE,FALSE
"15257","Splitz",15257,10671,NA,TRUE,FALSE
"15258","Spo",15258,NA,8029,FALSE,TRUE
"15259","Sponge",15259,NA,8030,FALSE,TRUE
"15260","Sponky",15260,NA,8031,FALSE,TRUE
"15261","Spooka",15261,NA,8032,FALSE,TRUE
"15262","Spooky Ghost Guy",15262,10672,NA,TRUE,FALSE
"15263","Spoon",15263,10673,NA,TRUE,FALSE
"15264","Spoop",15264,10675,NA,TRUE,FALSE
"15265","Sports",15265,NA,8035,FALSE,TRUE
"15266","Spot 2",15266,10677,NA,TRUE,FALSE
"15267","Spot Cat",15267,10678,NA,TRUE,FALSE
"15268","Spottie",15268,NA,8037,FALSE,TRUE
"15269","Spressy",15269,10680,NA,TRUE,FALSE
"15270","Sprig",15270,10681,NA,TRUE,FALSE
"15271","Springer",15271,10682,NA,TRUE,FALSE
"15272","Spuds",15272,NA,8041,FALSE,TRUE
"15273","Sputnik Baccam Hopf",15273,10687,NA,TRUE,FALSE
"15274","Spyder",15274,NA,8045,FALSE,TRUE
"15275","Spyke",15275,NA,8046,FALSE,TRUE
"15276","Spyleleen",15276,NA,8047,FALSE,TRUE
"15277","Squally",15277,10688,NA,TRUE,FALSE
"15278","Squeaker",15278,10690,NA,TRUE,FALSE
"15279","Squeakers",15279,10691,NA,TRUE,FALSE
"15280","Squeaks",15280,10692,NA,TRUE,FALSE
"15281","Squeaks Galadriel",15281,10693,NA,TRUE,FALSE
"15282","Squeaky",15282,10694,NA,TRUE,FALSE
"15283","Squid Partridge",15283,10695,NA,TRUE,FALSE
"15284","Squiggles",15284,NA,8049,FALSE,TRUE
"15285","Staccato",15285,10698,NA,TRUE,FALSE
"15286","Stache",15286,10699,NA,TRUE,FALSE
"15287","Staci",15287,NA,8051,FALSE,TRUE
"15288","Stacie",15288,NA,8052,FALSE,TRUE
"15289","Stafford",15289,NA,8053,FALSE,TRUE
"15290","Stahlecker",15290,NA,8054,FALSE,TRUE
"15291","Stallings",15291,NA,8055,FALSE,TRUE
"15292","Stamper",15292,10700,NA,TRUE,FALSE
"15293","Stan Lee",15293,10702,NA,TRUE,FALSE
"15294","Stanford",15294,10703,NA,TRUE,FALSE
"15295","Stanlee",15295,10704,NA,TRUE,FALSE
"15296","Stanley Jane Silver Johnson",15296,10705,NA,TRUE,FALSE
"15297","Stanley Lawrence Knopp",15297,10706,NA,TRUE,FALSE
"15298","Stanley Steamer",15298,10707,NA,TRUE,FALSE
"15299","Stanley Tucci",15299,10708,NA,TRUE,FALSE
"15300","Stanzie",15300,10709,NA,TRUE,FALSE
"15301","Star Tater",15301,10710,NA,TRUE,FALSE
"15302","Starboard",15302,10711,NA,TRUE,FALSE
"15303","Stardust",15303,NA,8057,FALSE,TRUE
"15304","Starfox",15304,10713,NA,TRUE,FALSE
"15305","Stargazer",15305,NA,8058,FALSE,TRUE
"15306","Stargazer Kinkaju Yin",15306,10714,NA,TRUE,FALSE
"15307","Stark Ii",15307,10715,NA,TRUE,FALSE
"15308","Starlight",15308,10717,NA,TRUE,FALSE
"15309","Starling",15309,NA,8060,FALSE,TRUE
"15310","Starlord",15310,10718,NA,TRUE,FALSE
"15311","Starphyre",15311,NA,8061,FALSE,TRUE
"15312","Starry",15312,NA,8062,FALSE,TRUE
"15313","Stars Joey",15313,10719,NA,TRUE,FALSE
"15314","Stas",15314,NA,8063,FALSE,TRUE
"15315","Stasia",15315,10721,NA,TRUE,FALSE
"15316","Stassi",15316,10722,NA,TRUE,FALSE
"15317","Statia",15317,10723,NA,TRUE,FALSE
"15318","Stavros",15318,10724,NA,TRUE,FALSE
"15319","Stavroulakis",15319,NA,8065,FALSE,TRUE
"15320","Steamer",15320,10726,NA,TRUE,FALSE
"15321","Steel",15321,10727,NA,TRUE,FALSE
"15322","Steele",15322,NA,8067,FALSE,TRUE
"15323","Steeler",15323,10728,NA,TRUE,FALSE
"15324","Steelhead",15324,10729,NA,TRUE,FALSE
"15325","Steely Dan",15325,10730,NA,TRUE,FALSE
"15326","Steeve",15326,10731,NA,TRUE,FALSE
"15327","Stefania",15327,NA,8068,FALSE,TRUE
"15328","Stefi",15328,NA,8069,FALSE,TRUE
"15329","Stein",15329,NA,8070,FALSE,TRUE
"15330","Steinbeck",15330,10732,NA,TRUE,FALSE
"15331","Steinway",15331,NA,8071,FALSE,TRUE
"15332","Stella / Chalupa",15332,10733,NA,TRUE,FALSE
"15333","Stella Blue",15333,10734,NA,TRUE,FALSE
"15334","Stella Blue Picklejuice",15334,10735,NA,TRUE,FALSE
"15335","Stella Mae",15335,10736,NA,TRUE,FALSE
"15336","Stella Montoya",15336,10737,NA,TRUE,FALSE
"15337","Stella Sparkles",15337,10738,NA,TRUE,FALSE
"15338","Stella Star",15338,10739,NA,TRUE,FALSE
"15339","Stella Vader",15339,10740,NA,TRUE,FALSE
"15340","Stella(Eugenia)",15340,10741,NA,TRUE,FALSE
"15341","Stellabella",15341,10742,NA,TRUE,FALSE
"15342","Stelladoro",15342,NA,8072,FALSE,TRUE
"15343","Stellar",15343,NA,8074,FALSE,TRUE
"15344","Stellie",15344,10744,NA,TRUE,FALSE
"15345","Stelvio",15345,10745,NA,TRUE,FALSE
"15346","Stephanie ""Stevie"" Paz",15346,10746,NA,TRUE,FALSE
"15347","Stephen",15347,10747,NA,TRUE,FALSE
"15348","Stephenson",15348,NA,8075,FALSE,TRUE
"15349","Stepper",15349,NA,8076,FALSE,TRUE
"15350","Stesa",15350,NA,8077,FALSE,TRUE
"15351","Steve Harrington",15351,10748,NA,TRUE,FALSE
"15352","Steve Mcqueen",15352,10749,NA,TRUE,FALSE
"15353","Steve Purr",15353,10750,NA,TRUE,FALSE
"15354","Steve-O",15354,10751,NA,TRUE,FALSE
"15355","Stevie Cook",15355,10753,NA,TRUE,FALSE
"15356","Stevie Kerr",15356,10754,NA,TRUE,FALSE
"15357","Stevie Ray",15357,10755,NA,TRUE,FALSE
"15358","Stevie Wonder",15358,10756,NA,TRUE,FALSE
"15359","Stew",15359,10757,NA,TRUE,FALSE
"15360","Stewey",15360,NA,8080,FALSE,TRUE
"15361","Stewie`",15361,10758,NA,TRUE,FALSE
"15362","Stewy",15362,10759,NA,TRUE,FALSE
"15363","Stich",15363,NA,8081,FALSE,TRUE
"15364","Stickurr",15364,10760,NA,TRUE,FALSE
"15365","Stiglitz",15365,NA,8082,FALSE,TRUE
"15366","Stiles",15366,NA,8083,FALSE,TRUE
"15367","Stilly",15367,10761,NA,TRUE,FALSE
"15368","Stimpy",15368,10762,NA,TRUE,FALSE
"15369","Sting",15369,10763,NA,TRUE,FALSE
"15370","Stirling",15370,10765,NA,TRUE,FALSE
"15371","Stockholm",15371,10766,NA,TRUE,FALSE
"15372","Stockli",15372,NA,8084,FALSE,TRUE
"15373","Stoessel",15373,NA,8085,FALSE,TRUE
"15374","Stolyar",15374,NA,8087,FALSE,TRUE
"15375","Stoner",15375,NA,8089,FALSE,TRUE
"15376","Stony",15376,10768,NA,TRUE,FALSE
"15377","Storm King",15377,10769,NA,TRUE,FALSE
"15378","Stormie",15378,NA,8090,FALSE,TRUE
"15379","Stormy Olson",15379,10770,NA,TRUE,FALSE
"15380","Storna",15380,10771,NA,TRUE,FALSE
"15381","Stranger",15381,10772,NA,TRUE,FALSE
"15382","Strat",15382,10773,NA,TRUE,FALSE
"15383","Straub",15383,10774,NA,TRUE,FALSE
"15384","Strauss",15384,NA,8092,FALSE,TRUE
"15385","Strawberry Shortcake",15385,10775,NA,TRUE,FALSE
"15386","Strega",15386,10776,NA,TRUE,FALSE
"15387","Stretch",15387,10777,NA,TRUE,FALSE
"15388","Stretch Booth",15388,10778,NA,TRUE,FALSE
"15389","Strillo",15389,10779,NA,TRUE,FALSE
"15390","Stripe",15390,10780,NA,TRUE,FALSE
"15391","Stripey",15391,10781,NA,TRUE,FALSE
"15392","Strogi",15392,10782,NA,TRUE,FALSE
"15393","Stroop",15393,NA,8094,FALSE,TRUE
"15394","Stu",15394,NA,8095,FALSE,TRUE
"15395","Stuart Little",15395,10784,NA,TRUE,FALSE
"15396","Stubz",15396,10785,NA,TRUE,FALSE
"15397","Studley",15397,NA,8097,FALSE,TRUE
"15398","Stuffing",15398,NA,8098,FALSE,TRUE
"15399","Stuffy",15399,NA,8099,FALSE,TRUE
"15400","Stumpy",15400,NA,8100,FALSE,TRUE
"15401","Sturgill",15401,10786,NA,TRUE,FALSE
"15402","Stutz",15402,NA,8101,FALSE,TRUE
"15403","Stuy",15403,NA,8102,FALSE,TRUE
"15404","Stylez",15404,NA,8103,FALSE,TRUE
"15405","Styson",15405,NA,8104,FALSE,TRUE
"15406","Su",15406,10787,NA,TRUE,FALSE
"15407","Su Su",15407,10788,NA,TRUE,FALSE
"15408","Subaru",15408,10789,NA,TRUE,FALSE
"15409","Subbu",15409,10790,NA,TRUE,FALSE
"15410","Subotai",15410,10791,NA,TRUE,FALSE
"15411","Sucio",15411,NA,8105,FALSE,TRUE
"15412","Sudan",15412,NA,8106,FALSE,TRUE
"15413","Sudi",15413,10792,NA,TRUE,FALSE
"15414","Sudoku",15414,10793,NA,TRUE,FALSE
"15415","Sue",15415,NA,8107,FALSE,TRUE
"15416","Suede",15416,10794,NA,TRUE,FALSE
"15417","Sufjan",15417,10795,NA,TRUE,FALSE
"15418","Sug",15418,10796,NA,TRUE,FALSE
"15419","Suga",15419,10797,NA,TRUE,FALSE
"15420","Sugah",15420,NA,8108,FALSE,TRUE
"15421","Sugar Babee",15421,10798,NA,TRUE,FALSE
"15422","Sugar Bowl",15422,10799,NA,TRUE,FALSE
"15423","Sugar Cookie",15423,10800,NA,TRUE,FALSE
"15424","Sugar Puff",15424,10801,NA,TRUE,FALSE
"15425","Sugarberry",15425,10802,NA,TRUE,FALSE
"15426","Sugarboomboom",15426,10803,NA,TRUE,FALSE
"15427","Sugarplump",15427,NA,8109,FALSE,TRUE
"15428","Suggie",15428,NA,8110,FALSE,TRUE
"15429","Sugi",15429,10804,NA,TRUE,FALSE
"15430","Sui",15430,10805,NA,TRUE,FALSE
"15431","Suika",15431,10806,NA,TRUE,FALSE
"15432","Suki Phipps-Hull",15432,10809,NA,TRUE,FALSE
"15433","Suki Sci-Fi Caputo",15433,10810,NA,TRUE,FALSE
"15434","Suki So Eckelberg",15434,10811,NA,TRUE,FALSE
"15435","Suko",15435,NA,8114,FALSE,TRUE
"15436","Sukoshi",15436,10813,NA,TRUE,FALSE
"15437","Sula Coombs",15437,10814,NA,TRUE,FALSE
"15438","Suleyman",15438,10815,NA,TRUE,FALSE
"15439","Sulppang",15439,NA,8115,FALSE,TRUE
"15440","Suma",15440,10816,NA,TRUE,FALSE
"15441","Sumac",15441,10817,NA,TRUE,FALSE
"15442","Sumåhi",15442,10818,NA,TRUE,FALSE
"15443","Sun",15443,NA,8117,FALSE,TRUE
"15444","Suna",15444,10819,NA,TRUE,FALSE
"15445","Suncrisp",15445,NA,8118,FALSE,TRUE
"15446","Sundi",15446,NA,8119,FALSE,TRUE
"15447","Sundown",15447,NA,8120,FALSE,TRUE
"15448","Sunduboo",15448,10822,NA,TRUE,FALSE
"15449","Sunflower",15449,NA,8121,FALSE,TRUE
"15450","Sungyun",15450,NA,8122,FALSE,TRUE
"15451","Sunkist",15451,NA,8123,FALSE,TRUE
"15452","Sunlight",15452,10823,NA,TRUE,FALSE
"15453","Sunniva",15453,10824,NA,TRUE,FALSE
"15454","Sunny Corr",15454,10825,NA,TRUE,FALSE
"15455","Sunny Taquito",15455,10826,NA,TRUE,FALSE
"15456","Sunrise",15456,NA,8124,FALSE,TRUE
"15457","Sunset",15457,NA,8125,FALSE,TRUE
"15458","Sunshine Angel",15458,10827,NA,TRUE,FALSE
"15459","Sunshine Charlie",15459,10828,NA,TRUE,FALSE
"15460","Sunspot Chalupa",15460,10829,NA,TRUE,FALSE
"15461","Sunwaken",15461,NA,8126,FALSE,TRUE
"15462","Supreme",15462,NA,8127,FALSE,TRUE
"15463","Sur",15463,10831,NA,TRUE,FALSE
"15464","Sure",15464,NA,8128,FALSE,TRUE
"15465","Surge",15465,10832,NA,TRUE,FALSE
"15466","Surly",15466,NA,8129,FALSE,TRUE
"15467","Surti",15467,10833,NA,TRUE,FALSE
"15468","Surya",15468,10834,NA,TRUE,FALSE
"15469","Susie Q",15469,10836,NA,TRUE,FALSE
"15470","Sussie",15470,NA,8132,FALSE,TRUE
"15471","Sussy",15471,NA,8133,FALSE,TRUE
"15472","Sutter",15472,10837,NA,TRUE,FALSE
"15473","Sutton",15473,NA,8134,FALSE,TRUE
"15474","Suu",15474,NA,8135,FALSE,TRUE
"15475","Suvi Kamila",15475,10838,NA,TRUE,FALSE
"15476","Suzanne",15476,10839,NA,TRUE,FALSE
"15477","Suze",15477,NA,8136,FALSE,TRUE
"15478","Suzee",15478,10840,NA,TRUE,FALSE
"15479","Suzette",15479,NA,8137,FALSE,TRUE
"15480","Suzu",15480,NA,8138,FALSE,TRUE
"15481","Suzuki",15481,NA,8139,FALSE,TRUE
"15482","Suzzy",15482,NA,8140,FALSE,TRUE
"15483","Svarti",15483,NA,8141,FALSE,TRUE
"15484","Sven Nys",15484,10841,NA,TRUE,FALSE
"15485","Svobo",15485,10842,NA,TRUE,FALSE
"15486","Swabbie",15486,NA,8142,FALSE,TRUE
"15487","Swagger",15487,NA,8143,FALSE,TRUE
"15488","Swat Swat",15488,10843,NA,TRUE,FALSE
"15489","Sway-Jaxon",15489,NA,8144,FALSE,TRUE
"15490","Swayze Divine",15490,10844,NA,TRUE,FALSE
"15491","Sweeny",15491,10846,NA,TRUE,FALSE
"15492","Sweep",15492,NA,8146,FALSE,TRUE
"15493","Sweepea",15493,NA,8147,FALSE,TRUE
"15494","Sweet Kitty",15494,10847,NA,TRUE,FALSE
"15495","Sweet Pea (Bean)",15495,10848,NA,TRUE,FALSE
"15496","Sweet Pea 620855",15496,10849,NA,TRUE,FALSE
"15497","Sweet William",15497,10850,NA,TRUE,FALSE
"15498","Sweetdream",15498,NA,8148,FALSE,TRUE
"15499","Sweetheart",15499,10851,NA,TRUE,FALSE
"15500","Sweetie Boy",15500,10852,NA,TRUE,FALSE
"15501","Sweetie Pie",15501,10853,NA,TRUE,FALSE
"15502","Sweetpaul",15502,10855,NA,TRUE,FALSE
"15503","Sweetpuff",15503,NA,8149,FALSE,TRUE
"15504","Sweets",15504,10856,NA,TRUE,FALSE
"15505","Sweetums",15505,10857,NA,TRUE,FALSE
"15506","Sweetz",15506,NA,8150,FALSE,TRUE
"15507","Swift",15507,NA,8151,FALSE,TRUE
"15508","Swinger",15508,NA,8152,FALSE,TRUE
"15509","Swiper",15509,NA,8153,FALSE,TRUE
"15510","Swirly",15510,10859,NA,TRUE,FALSE
"15511","Swizzle",15511,NA,8155,FALSE,TRUE
"15512","Sy Snootles",15512,10861,NA,TRUE,FALSE
"15513","Sydney Blue",15513,10863,NA,TRUE,FALSE
"15514","Sydney May",15514,10864,NA,TRUE,FALSE
"15515","Sydney2",15515,10865,NA,TRUE,FALSE
"15516","Sykes",15516,10866,NA,TRUE,FALSE
"15517","Syliva",15517,10867,NA,TRUE,FALSE
"15518","Sylphy",15518,NA,8157,FALSE,TRUE
"15519","Sylvi",15519,10868,NA,TRUE,FALSE
"15520","Sylvia Snowball",15520,10869,NA,TRUE,FALSE
"15521","Sylvio",15521,10870,NA,TRUE,FALSE
"15522","Symbah-Rey",15522,NA,8159,FALSE,TRUE
"15523","Symmetry",15523,10871,NA,TRUE,FALSE
"15524","Synergy",15524,NA,8160,FALSE,TRUE
"15525","Syrios",15525,10872,NA,TRUE,FALSE
"15526","Syrus",15526,NA,8161,FALSE,TRUE
"15527","Syven",15527,NA,8162,FALSE,TRUE
"15528","Sziggy",15528,10873,NA,TRUE,FALSE
"15529","T",15529,10874,NA,TRUE,FALSE
"15530","T Bone",15530,10875,NA,TRUE,FALSE
"15531","T'angelo Cattington Iii",15531,10876,NA,TRUE,FALSE
"15532","T-Bo",15532,10877,NA,TRUE,FALSE
"15533","T.j.",15533,NA,8164,FALSE,TRUE
"15534","T1000",15534,10878,NA,TRUE,FALSE
"15535","Taaffe",15535,NA,8165,FALSE,TRUE
"15536","Taala",15536,10879,NA,TRUE,FALSE
"15537","Tab",15537,10880,NA,TRUE,FALSE
"15538","Tabata",15538,NA,8167,FALSE,TRUE
"15539","Tabatah",15539,10882,NA,TRUE,FALSE
"15540","Tabatsoy",15540,10884,NA,TRUE,FALSE
"15541","Tabbi",15541,10885,NA,TRUE,FALSE
"15542","Tabbytha",15542,10886,NA,TRUE,FALSE
"15543","Tabera",15543,NA,8169,FALSE,TRUE
"15544","Tabias",15544,NA,8170,FALSE,TRUE
"15545","Tabib",15545,NA,8171,FALSE,TRUE
